Date ,Report Type ,Street ,Sub-Division
12/4/2005,"DAMAGE PROPERTY, PRIVATE ",KILN CREEK PARKWAY ,VILLIAGES OF KILN CREEK
11/6/2005,"DAMAGE PROPERTY, PRIVATE ",KILN CREEK PARKWAY & ABERFELDY WAY ,VILLIAGES OF KILN CREEK
6/18/2005,ARSON ,KILN CREEK PARKWAY & ROCK CREEK COURT ,VILLIAGES OF KILN CREEK
12/7/2005,CITIZEN REQUESTED ASSISTANCE ,KING STREET COMMONS APT ,
4/16/2005,"DAMAGE PROPERTY, PRIVATE ",KINGS POINTE CROSSING ,YORK MEADOWS
7/24/2005,"DAMAGE PROPERTY, PRIVATE ",KINGSTON COURT ,SMITHY GLEN
8/6/2005,CITIZEN REQUESTED ASSISTANCE ,KINNAKEET RUN ,RUNNING MAN
8/6/2005,RUNAWAY JUVENILE ,KINNAKEET RUN ,RUNNING MAN
2/26/2005,"BURGLARY, RESIDENTIAL ",KRAFT COURT ,"HIGHLANDS, THE"
2/26/2005,"DAMAGE PROPERTY, PRIVATE ",KRAFT COURT ,"HIGHLANDS, THE"
11/8/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",KUBESH COURT ,"WOODS OF TABB, THE"
12/20/2005,"SALE, DISTRIBUTE MARIJUANA ",KUBESH COURT ,"WOODS OF TABB, THE"
2/2/2005,"DAMAGE PROPERTY, PRIVATE ",KYLE CIRCLE ,MEADOW LAKE FARMS
2/2/2005,"LARCENY,FROM MOTOR VEHICLE ",KYLE CIRCLE ,MEADOW LAKE FARMS
3/18/2005,"BURGLARY, RESIDENTIAL ",LAKE DALE WAY ,WOODLAKE CROSSING
8/2/2005,"FRAUD, ALL OTHERS ",LAKE DALE WAY ,WOODLAKE CROSSING
10/29/2005,THROWING OBJECT AT MOVING VEHICLE ,LAKELAND CRESCENT ,WOODLAKE CROSSING
1/5/2005,"DAMAGE PROPERTY, PRIVATE ",LAKELAND CRESENT ,WOODLAKE CROSSING
1/10/2005,"DAMAGE PROPERTY, PRIVATE ",LAMBS CREEK DRIVE ,LAMBS CREEK ESTATES
1/28/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,LAMBS CREEK DRIVE ,LAMBS CREEK ESTATES
3/29/2005,"ASSAULT, SIMPLE, DOMESTIC ",LAMBS CREEK DRIVE ,LAMBS CREEK ESTATES
6/27/2005,CITIZEN REQUESTED ASSISTANCE ,LAMBS CREEK DRIVE ,LAMBS CREEK ESTATES
10/22/2005,DRUNK IN PUBLIC ,LAMBS CREEK DRIVE ,LAMBS CREEK ESTATES
5/7/2005,AGGRESIVE DRIVING ,LAMBS CREEK DRIVE & CARPENTER DRIVE ,LAMBS CREEK ESTATES
5/7/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,LAMBS CREEK DRIVE & CARPENTER DRIVE ,LAMBS CREEK ESTATES
5/7/2005,DRIVING W/SUSPENDED OR REVOKED LICENSE ,LAMBS CREEK DRIVE & CARPENTER DRIVE ,LAMBS CREEK ESTATES
8/20/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,LAMBS CREEK DRIVE & CREEK TERRACE ,LAMBS CREEK ESTATES
2/13/2005,CITIZEN REQUESTED ASSISTANCE ,LANCE WAY ,"GREENLANDS, THE"
8/23/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,LANCE WAY ,"GREENLANDS, THE"
8/24/2005,CITIZEN REQUESTED ASSISTANCE ,LANCE WAY ,"GREENLANDS, THE"
10/18/2005,"DAMAGE PROPERTY, PRIVATE ",LANCE WAY ,"GREENLANDS, THE"
12/18/2005,"DAMAGE PROPERTY, PRIVATE ",LAWSON DRIVE ,PLANTATION ACRES
10/28/2005,CITIZEN REQUESTED ASSISTANCE ,LESLIE LANE ,TABB LAKES
10/8/2005,"ASSAULT, SIMPLE ",LEXINGTON COURT ,LEXINGTON
1/13/2005,OBSCENE/THREATENING PHONE CALL ,LEYLAND COURT ,PRESSON ARBOR
10/3/2005,"LARCENY,FROM MOTOR VEHICLE ",LIBERTY DRIVE ,PATRIOT VILLAGE
10/13/2005,PETIT LARCENY ,LIBERTY DRIVE ,PATRIOT VILLAGE
1/8/2005,RUNAWAY JUVENILE ,LILBURNE WAY ,LILBURNE MEADOW
1/5/2005,"DAMAGE PROPERTY, PRIVATE ",LITTLE BAY AVENUE ,YORK POINTE
2/5/2005,"ASSAULT, SIMPLE, DOMESTIC ",LITTLE BAY AVENUE ,YORK POINTE
2/5/2005,CURFEW VIOLATION ,LITTLE BAY AVENUE ,YORK POINTE
2/5/2005,"DAMAGE PROPERTY, BUSINESS ",LITTLE BAY AVENUE ,YORK POINTE
2/5/2005,OBSTRUCTING JUSTICE ,LITTLE BAY AVENUE ,YORK POINTE
2/16/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
3/10/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
3/11/2005,RUNAWAY JUVENILE ,LITTLE BAY AVENUE ,YORK POINTE
3/22/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
3/30/2005,UNAUTHORIZED USE OF VEHICLE ,LITTLE BAY AVENUE ,YORK POINTE
4/2/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
4/9/2005,"ASSAULT, SIMPLE ",LITTLE BAY AVENUE ,YORK POINTE
4/18/2005,MOTOR VEHICLE THEFT ,LITTLE BAY AVENUE ,YORK POINTE
4/21/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
5/13/2005,SEXUAL BATTERY ,LITTLE BAY AVENUE ,YORK POINTE
6/6/2005,"ASSAULT, SIMPLE, DOMESTIC ",LITTLE BAY AVENUE ,YORK POINTE
6/30/2005,ROBBERY ,LITTLE BAY AVENUE ,YORK POINTE
6/30/2005,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,LITTLE BAY AVENUE ,YORK POINTE
7/6/2005,"DAMAGE PROPERTY, PRIVATE ",LITTLE BAY AVENUE ,YORK POINTE
7/6/2005,"DAMAGE PROPERTY, PRIVATE ",LITTLE BAY AVENUE ,YORK POINTE
7/6/2005,"DAMAGE PROPERTY, PRIVATE ",LITTLE BAY AVENUE ,YORK POINTE
7/15/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
7/18/2005,THREATEN BODILY HARM ,LITTLE BAY AVENUE ,YORK POINTE
7/28/2005,PETIT LARCENY ,LITTLE BAY AVENUE ,YORK POINTE
8/10/2005,TRESPASSING ,LITTLE BAY AVENUE ,YORK POINTE
9/11/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
9/13/2005,"ASSAULT, SIMPLE, DOMESTIC ",LITTLE BAY AVENUE ,YORK POINTE
9/14/2005,"ASSAULT, SIMPLE ",LITTLE BAY AVENUE ,YORK POINTE
9/14/2005,"ASSAULT, SIMPLE, DOMESTIC ",LITTLE BAY AVENUE ,YORK POINTE
9/14/2005,DRUNK IN PUBLIC ,LITTLE BAY AVENUE ,YORK POINTE
10/10/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
10/11/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
11/6/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
12/10/2005,DISORDERLY CONDUCT ,LITTLE BAY AVENUE ,YORK POINTE
12/17/2005,"LARCENY,FROM MOTOR VEHICLE ",LITTLE BAY AVENUE ,YORK POINTE
12/24/2005,CITIZEN REQUESTED ASSISTANCE ,LITTLE BAY AVENUE ,YORK POINTE
5/29/2005,"DAMAGE PROPERTY, PRIVATE ",LOCHMERE COURT ,PRESSON ARBOR
10/25/2005,"DAMAGE PROPERTY, PRIVATE ",LOCUST LANE ,GABLES OF YORK COUNTY
4/22/2005,PETIT LARCENY ,LONG GREEN BOULEVARD ,"GREENLANDS, THE"
6/6/2005,CITIZEN REQUESTED ASSISTANCE ,LONG GREEN BOULEVARD ,"GREENLANDS, THE"
6/15/2005,"LARCENY,FROM MOTOR VEHICLE ",LONG GREEN BOULEVARD ,"GREENLANDS, THE"
7/25/2005,CITIZEN REQUESTED ASSISTANCE ,LONG GREEN BOULEVARD ,"GREENLANDS, THE"
7/28/2005,GRAND LARCENY ,LONG GREEN BOULEVARD ,"GREENLANDS, THE"
8/9/2005,GRAND LARCENY ,LONG GREEN BOULEVARD ,"GREENLANDS, THE"
9/12/2005,GRAND LARCENY ,LONG GREEN BOULEVARD ,"GREENLANDS, THE"
9/28/2005,"DAMAGE PROPERTY, PRIVATE ",LONG GREEN BOULEVARD ,"GREENLANDS, THE"
10/7/2005,"ASSAULT, SIMPLE ",LONG GREEN BOULEVARD ,"GREENLANDS, THE"
10/10/2005,"LARCENY,FROM MOTOR VEHICLE ",LONG GREEN BOULEVARD ,"GREENLANDS, THE"
12/16/2005,GRAND LARCENY ,LONG GREEN BOULEVARD ,"GREENLANDS, THE"
12/16/2005,PETIT LARCENY ,LONG GREEN BOULEVARD ,"GREENLANDS, THE"
1/14/2005,CITIZEN REQUESTED ASSISTANCE ,LORD PELHAM WAY ,YORKSHIRE DOWNS
6/9/2005,OBSCENE/THREATENING PHONE CALL ,LORD PELHAM WAY ,YORKSHIRE DOWNS
6/14/2005,MOTOR VEHICLE THEFT ,LORD PELHAM WAY ,YORKSHIRE DOWNS
10/14/2005,"BURGLARY, RESIDENTIAL ",LORNA DOONE DRIVE ,DEVONSHIRE
10/14/2005,"DAMAGE PROPERTY, PRIVATE ",LORNA DOONE DRIVE ,DEVONSHIRE
12/16/2005,"BURGLARY, RESIDENTIAL ",LORNA DOONE DRIVE ,DEVONSHIRE
11/29/2005,TRESPASSING ,MALCOLM COURT ,"GREENLANDS, THE"
1/2/2005,CITIZEN REQUESTED ASSISTANCE ,MANASSAS LOOP ,RUNNING MAN
7/25/2005,PETIT LARCENY ,MARSHLAND VIEW ,VILLAS ON SHADY BANKS
1/12/2005,RUNAWAY JUVENILE ,MARY BIERBAUER WAY ,YORK MEADOWS
2/22/2005,"BURGLARY, BUSINESS ",MARY BIERBAUER WAY ,YORK MEADOWS
2/26/2005,"BURGLARY, RESIDENTIAL ",MARY BIERBAUER WAY ,YORK MEADOWS
8/2/2005,IDENTITY FRAUD ,MATOAKA TURN ,RUNNING MAN
5/23/2005,GRAND LARCENY ,MCDONALD CIRCLE ,NCDONALD BLUFFS
8/17/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,MCDONALD CIRCLE ,NCDONALD BLUFFS
2/9/2005,GRAND LARCENY ,MEADOWFIELD ROAD ,EDGEHILL
1/6/2005,GRAND LARCENY ,MEADOWVIEW DRIVE ,RUNNING MAN
2/20/2005,"BURGLARY, RESIDENTIAL ",MEADOWVIEW DRIVE ,RUNNING MAN
10/8/2005,"DAMAGE PROPERTY, PRIVATE ",MEADOWVIEW DRIVE ,RUNNING MAN
6/6/2005,TAMPERING WITH VEHICLE ,MEHERRIN RUN ,RUNNING MAN
6/8/2005,"ASSAULT, SIMPLE, DOMESTIC ",MEHERRIN RUN ,RUNNING MAN
6/11/2005,INDECENT EXPOSURE ,MEHERRIN RUN & CORROTMAN RUN ,RUNNING MAN
4/20/2005,"DAMAGE PROPERTY, PRIVATE ",MELVINS END ,"WOODS OF TABB, THE"
12/10/2005,"DAMAGE PROPERTY, PRIVATE ",MELVINS END ,"WOODS OF TABB, THE"
5/29/2005,"DAMAGE PROPERTY, PRIVATE ",MILITIA COURT ,PATRIOT VILLAGE
5/9/2005,"BURGLARY, RESIDENTIAL ",MILL CROSSING ,MILL CROSSING
7/6/2005,CITIZEN REQUESTED ASSISTANCE ,MILL CROSSING ,MILL CROSSING
12/14/2005,"FRAUD, ALL OTHERS ",MILL CROSSING ,MILL CROSSING
8/30/2005,"LARCENY,FROM MOTOR VEHICLE ",MILL ROAD ,MILL FARM
11/8/2005,CITIZEN REQUESTED ASSISTANCE ,MILL ROAD ,MILL FARM
12/26/2005,CITIZEN REQUESTED ASSISTANCE ,MILL ROAD ,MILL FARM
9/7/2005,"LARCENY,FROM MOTOR VEHICLE ",MOBJACK LOOP ,RUNNING MAN
1/4/2005,"DAMAGE PROPERTY, PRIVATE ",MONTY MANOR ,TABB LAKES
5/1/2005,"LARCENY,FROM MOTOR VEHICLE ",MONTY MANOR ,TABB LAKES
6/30/2005,TAMPERING WITH AUTO ,MONUMENT COURT ,SMITHY GLEN
11/14/2005,CITIZEN REQUESTED ASSISTANCE ,MONUMENT COURT ,SMITHY GLEN
11/19/2005,THREATEN BODILY HARM ,MONUMENT COURT ,SMITHY GLEN
1/1/2005,"DAMAGE PROPERTY, PRIVATE ",MOUNT VERNON DRIVE ,PLANTATION ACRES
2/16/2005,CITIZEN REQUESTED ASSISTANCE ,MOUNT VERNON DRIVE ,PLANTATION ACRES
3/24/2005,CITIZEN REQUESTED ASSISTANCE ,MOUNT VERNON DRIVE ,PLANTATION ACRES
4/4/2005,"DAMAGE PROPERTY, PRIVATE ",MOUNT VERNON DRIVE ,PLANTATION ACRES
6/14/2005,GRAND LARCENY ,MOUNT VERNON DRIVE ,PLANTATION ACRES
11/13/2005,"DAMAGE PROPERTY, BUSINESS ",MOUNT VERNON DRIVE ,PLANTATION ACRES
11/20/2005,CITIZEN REQUESTED ASSISTANCE ,MOUNT VERNON DRIVE ,PLANTATION ACRES
3/10/2005,CITIZEN REQUESTED ASSISTANCE ,MYERS COURT ,YORKSHIRE
8/22/2005,"BURGLARY, RESIDENTIAL ",MYERS ROAD ,YORKSHIRE
8/22/2005,PETIT LARCENY ,MYERS ROAD ,YORKSHIRE
4/17/2005,"DAMAGE PROPERTY, PRIVATE ",NORTH BOWMAN TERRACE ,HOLLYMEAD
8/2/2005,CITIZEN REQUESTED ASSISTANCE ,NORTH BOWMAN TERRACE ,HOLLYMEAD
4/10/2005,"DAMAGE PROPERTY, PRIVATE ",NORTH FERN COVE COURT ,WOODLAKE CROSSING
10/17/2005,RUNAWAY JUVENILE ,NORTH FERN COVE COURT ,WOODLAKE CROSSING
11/11/2005,"ASSAULT, SIMPLE, DOMESTIC ",NORTH FERN COVE COURT ,WOODLAKE CROSSING
11/9/2005,CITIZEN REQUESTED ASSISTANCE ,NOTTOWAY TURN ,RUNNING MAN
6/12/2005,"ASSAULT, SIMPLE, DOMESTIC ",OAK STREET ,YORK MANOR
8/11/2005,RUNAWAY JUVENILE ,OAK STREET ,YORK MANOR
8/12/2005,CITIZEN REQUESTED ASSISTANCE ,OAKWOOD DRIVE ,PINES OF YORK
9/13/2005,GRAND LARCENY ,OAKWOOD DRIVE ,PINES OF YORK
10/24/2005,RUNAWAY JUVENILE ,OAKWOOD DRIVE ,PINES OF YORK
11/9/2005,RUNAWAY JUVENILE ,OAKWOOD DRIVE ,PINES OF YORK
11/28/2005,"DAMAGE PROPERTY, PRIVATE ",OAKWOOD DRIVE ,PINES OF YORK
12/8/2005,POSSESSION OF MARIJUANA ,OAKWOOD DRIVE ,PINES OF YORK
12/8/2005,RUNAWAY JUVENILE ,OAKWOOD DRIVE ,PINES OF YORK
12/13/2005,RUNAWAY JUVENILE ,OAKWOOD DRIVE ,PINES OF YORK
2/19/2005,BRANDISHING FIREARM ,OLD PORT COVE SUDVISION ,OLD PORT COVE
4/17/2005,CITIZEN REQUESTED ASSISTANCE ,OLD YORKTOWN ROAD ,
8/29/2005,"BURGLARY, RESIDENTIAL ",ONANCOCK TURNING ,RUNNING MAN
8/29/2005,GRAND LARCENY ,ONANCOCK TURNING ,RUNNING MAN
1/2/2005,MOTOR VEHICLE THEFT ,ORIANA ROAD ,GRAFTON
1/23/2005,"DAMAGE PROPERTY, PRIVATE ",ORIANA ROAD ,GRAFTON
1/23/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,ORIANA ROAD ,GRAFTON
1/27/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
2/26/2005,PETIT LARCENY ,ORIANA ROAD ,GRAFTON
2/26/2005,UNAUTHORIZED USE OF VEHICLE ,ORIANA ROAD ,GRAFTON
3/2/2005,"DAMAGE PROPERTY, PRIVATE ",ORIANA ROAD ,GRAFTON
3/2/2005,"LARCENY,FROM MOTOR VEHICLE ",ORIANA ROAD ,GRAFTON
3/6/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
5/13/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
5/17/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
5/25/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
6/6/2005,"DAMAGE PROPERTY, PRIVATE ",ORIANA ROAD ,GRAFTON
6/8/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
6/17/2005,"LARCENY,FROM MOTOR VEHICLE ",ORIANA ROAD ,GRAFTON
6/20/2005,"LARCENY,FROM MOTOR VEHICLE ",ORIANA ROAD ,GRAFTON
7/4/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
7/5/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
7/7/2005,TAMPERING WITH VEHICLE ,ORIANA ROAD ,GRAFTON
7/15/2005,"DAMAGE PROPERTY, PRIVATE ",ORIANA ROAD ,GRAFTON
7/24/2005,"ASSAULT, SIMPLE ",ORIANA ROAD ,GRAFTON
8/26/2005,GRAND LARCENY ,ORIANA ROAD ,GRAFTON
9/9/2005,"ASSAULT, SIMPLE ",ORIANA ROAD ,GRAFTON
9/16/2005,"ASSAULT, SIMPLE ",ORIANA ROAD ,GRAFTON
9/16/2005,DRUNK IN PUBLIC ,ORIANA ROAD ,GRAFTON
9/17/2005,SEXUAL BATTERY ,ORIANA ROAD ,GRAFTON
9/20/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
9/30/2005,DRUNK IN PUBLIC ,ORIANA ROAD ,GRAFTON
10/11/2005,"DAMAGE PROPERTY, PRIVATE ",ORIANA ROAD ,GRAFTON
10/15/2005,"ASSAULT, SIMPLE ",ORIANA ROAD ,GRAFTON
10/16/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
10/20/2005,"ASSAULT, SIMPLE, DOMESTIC ",ORIANA ROAD ,GRAFTON
10/20/2005,MOTOR VEHICLE THEFT ,ORIANA ROAD ,GRAFTON
11/6/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD ,GRAFTON
11/6/2005,DISORDERLY CONDUCT ,ORIANA ROAD ,GRAFTON
11/6/2005,DRUNK IN PUBLIC ,ORIANA ROAD ,GRAFTON
12/24/2005,"ASSAULT, SIMPLE, DOMESTIC ",ORIANA ROAD ,GRAFTON
2/5/2005,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,ORIANA ROAD & BURTS ROAD ,GRAFTON
2/5/2005,RECKLESS - GENERAL ,ORIANA ROAD & BURTS ROAD ,GRAFTON
1/18/2005,CITIZEN REQUESTED ASSISTANCE ,ORIANA ROAD & MEADOWVIEW ROAD ,GRAFTON
8/16/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",ORIANA TRAILER PARK ,GRAFTON
5/16/2005,"BURGLARY, RESIDENTIAL ",ORION COURT ,LOTZ ACRES ESTATES
4/29/2005,GRAND LARCENY ,OVERLOOK POINT ,OVERLOOK POINT
7/7/2005,"DAMAGE PROPERTY, PRIVATE ",OWEN DAVIS BOULEVARD ,COVENTRY ELEMENTARY
7/9/2005,CITIZEN REQUESTED ASSISTANCE ,OWEN DAVIS BOULEVARD ,COVENTRY ELEMENTARY
8/2/2005,TRESPASS ON CHURCH OR SCHOOL PROPERTY ,OWEN DAVIS BOULEVARD ,COVENTRY ELEMENTARY
9/1/2005,"DAMAGE PROPERTY, PRIVATE ",OWEN DAVIS BOULEVARD ,COVENTRY ELEMENTARY
9/1/2005,"DAMAGE PROPERTY, PRIVATE ",OWEN DAVIS BOULEVARD ,COVENTRY ELEMENTARY
4/10/2005,"ASSAULT, SIMPLE, DOMESTIC ",PARKWOOD DRIVE ,PINES OF YORK
6/19/2005,CITIZEN REQUESTED ASSISTANCE ,PARKWOOD DRIVE ,PINES OF YORK
7/9/2005,"DAMAGE PROPERTY, PRIVATE ",PARKWOOD DRIVE ,PINES OF YORK
7/11/2005,"LARCENY,FROM MOTOR VEHICLE ",PARKWOOD DRIVE ,PINES OF YORK
7/22/2005,UNAUTHORIZED USE OF VEHICLE ,PARKWOOD DRIVE ,PINES OF YORK
7/29/2005,OVERDOSE ,PARKWOOD DRIVE ,PINES OF YORK
4/8/2005,"FRAUD, ALL OTHERS ",PASPEHEGHE RUN ,RUNNING MAN
9/12/2005,"FRAUD, ALL OTHERS ",PASTURE LANE ,WYTHE CREEK FARMS
3/5/2005,"BURGLARY, RESIDENTIAL ",PATRIOT WAY ,PATRIOT VILLAGE
3/5/2005,"BURGLARY, RESIDENTIAL ",PATRIOT WAY ,PATRIOT VILLAGE
4/9/2005,"DAMAGE PROPERTY, PRIVATE ",PATRIOT WAY ,PATRIOT VILLAGE
1/30/2005,"LARCENY,FROM MOTOR VEHICLE ",PATUXENT TURN ,RUNNING MAN
6/19/2005,"ASSAULT, SIMPLE ",PEACHTREE LANE ,JUSTINIAN GROVE
6/19/2005,"DAMAGE PROPERTY, PRIVATE ",PEACHTREE LANE ,JUSTINIAN GROVE
9/19/2005,"LARCENY,FROM MOTOR VEHICLE ",PEACHTREE LANE ,JUSTINIAN GROVE
4/4/2005,DRUNK IN PUBLIC ,PERSIMMON DRIVE ,EAGLE SOUND
4/4/2005,TRESPASSING ,PERSIMMON DRIVE ,EAGLE SOUND
8/14/2005,CITIZEN REQUESTED ASSISTANCE ,PERSIMMON DRIVE ,EAGLE SOUND
8/16/2005,"LARCENY,FROM MOTOR VEHICLE ",PERSIMMON DRIVE ,EAGLE SOUND
10/2/2005,"DAMAGE PROPERTY, PRIVATE ",PIANKATANK TURN ,RUNNING MAN
1/10/2005,"DAMAGE PROPERTY, PRIVATE ",PINE STREET ,YORK MANOR
1/10/2005,GRAND LARCENY ,PINE STREET ,YORK MANOR
7/30/2005,CITIZEN REQUESTED ASSISTANCE ,PINE STREET ,YORK MANOR
10/11/2005,"ASSAULT, SIMPLE, DOMESTIC ",PINE STREET ,YORK MANOR
4/19/2005,CITIZEN REQUESTED ASSISTANCE ,PINEHURST DRIVE ,PINEHURST
2/11/2005,CITIZEN REQUESTED ASSISTANCE ,PINES OF YORK PARKING LOT ,PINES OF YORK
1/1/2005,"ASSAULT, SIMPLE, DOMESTIC ",PINEWOOD CRESCENT ,FOUR SEASONS
1/1/2005,"DAMAGE PROPERTY, BUSINESS ",PINEWOOD CRESCENT ,FOUR SEASONS
1/27/2005,ATTEMPTED SUICIDE ,PINEWOOD CRESCENT ,FOUR SEASONS
2/21/2005,CITIZEN REQUESTED ASSISTANCE ,PINEWOOD CRESCENT ,FOUR SEASONS
4/23/2005,CITIZEN REQUESTED ASSISTANCE ,PINEWOOD CRESCENT ,FOUR SEASONS
7/4/2005,CITIZEN REQUESTED ASSISTANCE ,PINEWOOD CRESCENT ,FOUR SEASONS
8/11/2005,MOTOR VEHICLE THEFT ,PINEWOOD CRESCENT ,FOUR SEASONS
8/11/2005,PETIT LARCENY ,PINEWOOD CRESCENT ,FOUR SEASONS
9/2/2005,ARSON ,PINEWOOD CRESCENT ,FOUR SEASONS
9/7/2005,ANNOYING PHONE CALLS ,PINEWOOD CRESCENT ,FOUR SEASONS
9/11/2005,CITIZEN REQUESTED ASSISTANCE ,PINEWOOD CRESCENT ,FOUR SEASONS
9/13/2005,"DAMAGE PROPERTY, PRIVATE ",PINEWOOD CRESCENT ,FOUR SEASONS
9/29/2005,CITIZEN REQUESTED ASSISTANCE ,PINEWOOD CRESCENT ,FOUR SEASONS
11/14/2005,"ASSAULT, SIMPLE, DOMESTIC ",PINEWOOD CRESCENT ,FOUR SEASONS
12/16/2005,"DAMAGE PROPERTY, PRIVATE ",PINEWOOD CRESCENT ,FOUR SEASONS
12/16/2005,GRAND LARCENY ,PINEWOOD CRESCENT ,FOUR SEASONS
12/27/2005,"DAMAGE PROPERTY, PRIVATE ",PINEWOOD CRESCENT ,FOUR SEASONS
4/9/2005,CITIZEN REQUESTED ASSISTANCE ,POHICK RUN ,RUNNING MAN
9/11/2005,CITIZEN REQUESTED ASSISTANCE ,POHICK RUN ,RUNNING MAN
12/4/2005,"DAMAGE PROPERTY, PRIVATE ",POHICK RUN ,RUNNING MAN
10/20/2005,"DAMAGE PROPERTY, PRIVATE ",POLARIS DRIVE ,LOTZ ACRES ESTATES
10/30/2005,CITIZEN REQUESTED ASSISTANCE ,POND VIEW ,RAINBROOK VILLAS
6/14/2005,"LARCENY,FROM MOTOR VEHICLE ",PONSONBY DRIVE ,YORKSHIRE DOWNS
6/14/2005,TAMPERING WITH VEHICLE ,PONSONBY DRIVE ,YORKSHIRE DOWNS
7/23/2005,RUNAWAY JUVENILE ,PONSONBY DRIVE ,YORKSHIRE DOWNS
3/1/2005,CITIZEN REQUESTED ASSISTANCE ,POQUOSON / YORK CO. ,
4/3/2005,GRAND LARCENY ,PORT COVE ,OLDE PORT COVE
6/20/2005,CITIZEN REQUESTED ASSISTANCE ,PORT COVE ,OLDE PORT COVE
6/22/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,PORT COVE ,OLDE PORT COVE
10/29/2005,GRAND LARCENY ,PORT COVE ,OLDE PORT COVE
11/26/2005,"LARCENY,FROM MOTOR VEHICLE ",PORT COVE ,OLDE PORT COVE
5/11/2005,CITIZEN REQUESTED ASSISTANCE ,POST OAK ROAD ,GABLES OF YORK COUNTY
5/13/2005,"FRAUD, ALL OTHERS ",POST OAK ROAD ,GABLES OF YORK COUNTY
7/2/2005,"DAMAGE PROPERTY, PRIVATE ",POST OAK ROAD ,GABLES OF YORK COUNTY
8/12/2005,"BURGLARY, RESIDENTIAL ",POST OAK ROAD ,GABLES OF YORK COUNTY
8/12/2005,GRAND LARCENY ,POST OAK ROAD ,GABLES OF YORK COUNTY
9/26/2005,THREATEN BODILY HARM ,POST OAK ROAD ,GABLES OF YORK COUNTY
10/27/2005,CITIZEN REQUESTED ASSISTANCE ,POST OAK ROAD ,GABLES OF YORK COUNTY
12/26/2005,CITIZEN REQUESTED ASSISTANCE ,POST OAK ROAD ,GABLES OF YORK COUNTY
5/9/2005,GRAND LARCENY ,POTAPSCO TURN ,RUNNING MAN
9/1/2005,"DAMAGE PROPERTY, PRIVATE ",POTOMAC RUN ,RUNNING MAN
9/1/2005,PETIT LARCENY ,POTOMAC RUN ,RUNNING MAN
7/31/2005,"FRAUD, ALL OTHERS ",PRESTWICK COURT ,ROYAL COLVEN
6/12/2005,"BURGLARY, RESIDENTIAL ",PRINCE ARTHUR DRIVE ,YORKSHIRE DOWNS
8/26/2005,"ASSAULT, SIMPLE, DOMESTIC ",PRINCE ARTHUR DRIVE ,YORKSHIRE DOWNS
8/16/2005,PETIT LARCENY ,PRINCE HENRY COURT ,YORKSHIRE DOWNS
2/15/2005,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
4/13/2005,BAD CHECKS ,PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
