COUNTY	AGENCY	PART NUMBER	ITEM	QUANTITY	UNIT	DATE SHIPPED	TYPE
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FAIRFAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
FALLS CHURCH CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FALLS CHURCH CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FALLS CHURCH CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FALLS CHURCH CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FALLS CHURCH CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FALLS CHURCH CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FLUVANNA		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/28/2013	TACTICAL
FLUVANNA		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FLUVANNA		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FLUVANNA		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FLUVANNA		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FLUVANNA		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FLUVANNA		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FLUVANNA		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FRANKLIN		1385-01-BOM-BBOT	DESC=MK 4 BOMB BOT	1	Lot	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		5855-01-228-0937	NIGHT VISION GOGGLE	1	Each	8/16/2011	TACTICAL
FRANKLIN		1240-01-555-3330	RANGE FINDER,LASER	2	Each	1/25/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
FRANKLIN		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
FRANKLIN		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/16/2012	TACTICAL
FRANKLIN		2320-01-107-7155	TRUCK,UTILITY	1	Each	10/15/2009	TACTICAL
FRANKLIN		2320-01-107-7155	TRUCK,UTILITY	1	Each	10/14/2011	TACTICAL
FRANKLIN CITY		2355-01-590-1660	MINE RESISTANT VEHICLE	1	Each	4/14/2014	TACTICAL
FRANKLIN CITY		2320-01-107-7153	TRUCK,UTILITY	1	Each	5/21/2012	TACTICAL
FRANKLIN CITY		2320-01-107-7153	TRUCK,UTILITY	1	Each	5/21/2012	TACTICAL
FREDERICK		2355-01-590-1660	MINE RESISTANT VEHICLE	1	Each	5/13/2014	TACTICAL
FREDERICK		5855-01-228-0939	NIGHT VISION GOGGLE	1	Each	3/28/2012	TACTICAL
FREDERICK		5855-01-228-0939	NIGHT VISION GOGGLE	1	Each	3/28/2012	TACTICAL
FREDERICK		5855-01-228-0939	NIGHT VISION GOGGLE	1	Each	3/28/2012	TACTICAL
FREDERICK		5855-01-228-0939	NIGHT VISION GOGGLE	1	Each	3/28/2012	TACTICAL
FREDERICK		5855-01-228-0939	NIGHT VISION GOGGLE	1	Each	3/28/2012	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/24/2013	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/24/2013	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/24/2013	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	9/25/2008	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	6/1/2009	TACTICAL
FREDERICK		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	9/25/2008	TACTICAL
FREDERICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FREDERICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
FREDERICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	6/26/2008	TACTICAL
FREDERICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	6/26/2008	TACTICAL
FREDERICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	6/26/2008	TACTICAL
FREDERICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	6/26/2008	TACTICAL
FREDERICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	2/9/2009	TACTICAL
GALAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	11/15/2011	TACTICAL
GALAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	11/15/2011	TACTICAL
GALAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	11/15/2011	TACTICAL
GALAX CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	11/15/2011	TACTICAL
GALAX CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2006	TACTICAL
GALAX CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2006	TACTICAL
GALAX CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2006	TACTICAL
GILES		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/31/2006	TACTICAL
GILES		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/31/2006	TACTICAL
GILES		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/31/2006	TACTICAL
GILES		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/31/2006	TACTICAL
GILES		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/31/2006	TACTICAL
GILES		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/31/2006	TACTICAL
GILES		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
GILES		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
GILES		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
GILES		2320-01-128-9552	TRUCK,UTILITY	1	Each	9/18/2008	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2006	TACTICAL
GLOUCESTER		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	9/15/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
GOOCHLAND		1005-00-921-5483	SHOTGUN,12 GAGE,RIOT TYPE	1	Each	7/5/2006	TACTICAL
GRAYSON		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
GRAYSON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/1/2010	TACTICAL
GRAYSON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/1/2010	TACTICAL
GRAYSON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/1/2010	TACTICAL
GRAYSON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/1/2010	TACTICAL
GRAYSON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/1/2010	TACTICAL
GRAYSON		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	4/1/2010	TACTICAL
GREENE		2320-01-074-7642	TRUCK,ARMORED	1	Each	1/26/2000	TACTICAL
GREENE		2320-01-146-7193	TRUCK,UTILITY	1	Each	3/24/1999	TACTICAL
GREENSVILLE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GREENSVILLE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GREENSVILLE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GREENSVILLE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GREENSVILLE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GREENSVILLE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GREENSVILLE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
GREENSVILLE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/16/2006	TACTICAL
HALIFAX		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	5/13/2008	TACTICAL
HALIFAX		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
HALIFAX		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
HALIFAX		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
HALIFAX		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
HALIFAX		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
HALIFAX		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
HALIFAX		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
HALIFAX		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	5/13/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	6/13/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	6/13/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	6/13/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	6/13/2008	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
HALIFAX		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
HAMPTON CITY		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	7/12/2012	TACTICAL
HAMPTON CITY		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	7/12/2012	TACTICAL
HAMPTON CITY		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	7/12/2012	TACTICAL
HAMPTON CITY		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	7/12/2012	TACTICAL
