STATE,NIIN_ITEM_NAME,NATIONAL_STOCK_NUMBER,QUANTITY,TOTAL_COST,SHIP_DATE
AL,"PAD,ELBOW,CAMOUFLAG",8415-01-458-8759,12,136.20,01-AUG-2012
AL,"PAD,ELBOW,CAMOUFLAG",8415-01-458-8761,3,33.72,01-AUG-2012
AL,"PAD,ELBOW,CAMOUFLAG",8415-01-458-8763,4,44.96,01-AUG-2012
AL,"PAD,KNEE           ",8415-01-458-8699,7,138.39,01-AUG-2012
AL,"PUMP,HAND OPERATED ",4320-01-187-9875,1,7986.32,01-AUG-2012
AL,"RECEIVER,INFRARED",5855-01-587-5899,2,14888.00,01-AUG-2012
AL,"RESPIRATOR,AIR FILTERING,INFECTION CONTROL",6532-01-450-2057,2,74.16,01-AUG-2012
AL,"RESTRAINT SET,WRIST AND ANKLE",6530-00-788-4010,1,195.21,01-AUG-2012
AL,"RESTRAINT SET,WRIST AND ANKLE",6530-00-788-4010,5,976.05,01-AUG-2012
AL,"RESUSCITATOR,HAND OPERATED",6515-01-590-8909,25,1600.75,01-AUG-2012
AL,"RETAINER,OPTICAL ELEMENT",5855-01-464-1038,5,47011.80,01-AUG-2012
AL,SAFE,7110-00-178-1592,2,0.00,01-AUG-2012
AL,SAW                ,6515-00-296-2529,35,537.95,01-AUG-2012
AL,"SPECTACLES KIT,BALLISTIC AND LASER PROTECTIVE",8465-01-416-4626,30,454.80,01-AUG-2012
AL,"SPLINT,WRAP AROUND",6515-00-680-0887,6,341.04,01-AUG-2012
AL,"SPLINT,WRAP AROUND",6515-00-680-0887,10,568.40,01-AUG-2012
AL,"SPOON,FIELD MESS",7340-00-243-5390,2205,6747.30,01-AUG-2012
AL,"STAPLER,SURGICAL",6515-01-536-0606,25,0.00,01-AUG-2012
AL,STEPLADDER,5440-00-061-8897,1,258.97,01-AUG-2012
AL,"STOCK,GUN,SHOULDER",1005-00-489-0369,4,53.28,01-AUG-2012
AL,"TABLE,FOOD PREPARATION",7320-00-985-7339,1,687.39,01-AUG-2012
AL,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1385-01-484-8651,2,2584.00,01-AUG-2012
AL,"TOOL KIT,GENERAL MECHANIC'S",5180-00-177-7033,4,4043.44,01-AUG-2012
AL,"UNDERWEAR,DIVER'S DRY SUIT",4220-01-368-9995,1,105.39,01-AUG-2012
AL,WASTE RECEPTACLE,7240-00-819-7735,9,281.25,01-AUG-2012
AL,"WRENCH SET,COMBINATION BOX AND OPEN END",5120-00-148-7917,1,76.20,01-AUG-2012
AL,"WRENCH,WHEEL LUG   ",5120-01-156-7296,8,38.72,01-AUG-2012
AR,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,31-MAY-2013
AR,"EXTENSION,SOCKET WRENCH",5120-00-227-8074,3,13.77,31-JUL-2013
AR,"EXTENSION,SOCKET WRENCH",5120-00-243-7328,4,67.96,31-JUL-2013
AR,"HANDLE,SOCKET WRENCH",5120-00-230-6385,10,114.30,31-JUL-2013
AR,"SHELTER HALF,TENT",8340-01-026-6096,20,1601.40,31-JUL-2013
AR,SOCKET,5120-DS-SOC-KET0,18,0.00,31-JUL-2013
AR,"TOOL KIT,CARPENTER'S",5180-00-293-2875,1,1698.63,31-JUL-2013
AR,TORQUEWRENCH,5120-DS-TOR-QUEW,1,0.00,31-JUL-2013
AR,"WRENCH,ADJUSTABLE",5120-00-264-3796,10,234.70,31-JUL-2013
AR,"WRENCH,BOX AND OPEN END,COMBINATION",5120-00-228-9506,20,90.20,31-JUL-2013
AR,"WRENCH,BOX AND OPEN END,COMBINATION",5120-00-228-9507,40,170.80,31-JUL-2013
AR,NIGHT VISION SIGHT ,5855-00-484-8638,1,2208.00,31-JUL-2012
AR,"GENERATOR,ENGINE ACCESSORY",2920-01-190-2709,1,980.00,31-JAN-2012
AR,"VIEWER,NIGHT VISION",5855-01-499-4139,1,18054.18,31-JAN-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,31-AUG-2012
AR,"EXTINGUISHER,FIRE",4210-01-429-3863,8,59255.04,30-OCT-2012
AR,PREFABRICATED TOWER STRUCTURES,5445-DS-PRE-FABT,2,10000.00,30-OCT-2012
AR,"SHOTGUN,12 GAGE,RIOT TYPE",1005-00-921-5483,1,108.00,30-OCT-2012
AR,"TRUCK,VAN",2320-01-047-8750,1,135122.00,30-NOV-2012
AR,"DOOR,VEHICULAR",2510-01-254-1500,1,635.96,30-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1501,1,633.97,30-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3903,1,635.96,30-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3904,1,633.97,30-MAY-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,30-MAR-2012
AR,"TRUCK,UTILITY",2320-01-456-1282,1,35000.00,30-MAR-2012
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,30-JUL-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,30-AUG-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,29-OCT-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,29-NOV-2012
AR,"DOOR,HATCH,VEHICLE",2510-01-262-9520,2,7437.38,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1500,1,635.96,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1500,2,1271.92,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1500,3,1907.88,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1500,6,3815.76,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1501,1,633.97,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1501,2,1267.94,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1501,3,1901.91,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-254-1501,6,3803.82,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3903,1,635.96,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3903,2,1271.92,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3903,3,1907.88,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3903,6,3815.76,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3904,1,633.97,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3904,2,1267.94,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3904,3,1901.91,29-MAY-2012
AR,"DOOR,VEHICULAR",2510-01-257-3904,6,3803.82,29-MAY-2012
AR,"MAGAZINE,CARTRIDGE",1005-01-360-4862,2,0.00,29-MAY-2012
AR,"PANEL,BODY,VEHICULAR",2510-01-187-3606,2,2671.38,29-MAY-2012
AR,TRUCK TRACTOR,2320-01-488-6962,1,166223.00,29-JUL-2013
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,29-JAN-2013
AR,BLANKET,7210-DS-BLA-NKET,1,0.00,29-AUG-2013
AR,BLANKET,7210-DS-BLA-NKET,100,0.00,29-AUG-2013
AR,"EXTENSION,SOCKET WRENCH",5120-00-243-7328,10,169.90,29-AUG-2013
AR,MULE,2340-DS-MUL-E000,1,0.00,29-AUG-2013
AR,TOM-TOM,7710-00-290-4628,1,0.00,29-AUG-2013
AR,"WRENCH,BOX AND OPEN END,COMBINATION",5120-00-228-9508,119,595.00,29-AUG-2013
AR,"WRENCH,BOX AND OPEN END,COMBINATION",5120-00-228-9510,90,584.10,29-AUG-2013
AR,"WRENCH,BOX AND OPEN END,COMBINATION",5120-00-228-9511,35,262.50,29-AUG-2013
AR,ONLY COMPLETE COMBAT/ASSAULT/TACTICAL WHEELED VEHICLES,2355-DS-COM-BTV2,1,200000.00,28-OCT-2011
AR,ONLY COMPLETE COMBAT/ASSAULT/TACTICAL WHEELED VEHICLES,2355-DS-COM-BTV2,1,380000.00,28-OCT-2011
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,28-JUN-2012
AR,INVG HELMET MOUNT  ,5855-01-570-0324,1,683.39,28-AUG-2013
AR,"TRUCK,CARGO",2320-01-047-8769,1,75278.00,28-AUG-2013
AR,"TRUCK,CARGO",2320-01-230-0307,1,67139.00,28-AUG-2013
AR,"PUMP,HYDRAULIC RAM,HAND DRIVEN",4320-00-145-5371,1,545.02,27-SEP-2013
AR,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",4240-01-527-4051,100,5080.00,27-SEP-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,27-MAR-2012
AR,"TRUCK,UTILITY",2320-01-456-1282,1,35000.00,27-MAR-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,27-DEC-2011
AR,BALLISTIC BLANKET  ,8470-01-441-0885,5,6141.00,27-AUG-2013
AR,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",6115-00-394-9577,1,20039.00,27-AUG-2013
AR,"CART, MOTORIZED",2340-DS-CAR-T000,1,0.00,26-SEP-2013
AR,REFRIGERATOR,4110-DS-REF-RIG0,3,1350.00,26-JUN-2013
AR,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,26-JUN-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,26-APR-2012
AR,"CART, MOTORIZED",2340-DS-CAR-T000,1,0.00,25-SEP-2013
AR,"SIGHT,REFLEX",1240-01-411-1265,7,2296.00,25-OCT-2011
AR,BDU KNEEPAD,8415-DS-BDU-KNEE,50,0.00,25-JUL-2013
AR,"CUTTER,HYDRAULIC,PORTABLE",5130-01-237-2241,1,2451.40,25-JUL-2013
AR,"ILLUMINATOR,INFRARED",5855-01-422-5253,7,8400.00,25-JUL-2013
AR,"ILLUMINATOR,INFRARED",5855-01-422-5253,8,9600.00,25-JUL-2013
AR,"RAM,HYDRAULIC",4320-01-249-2427,1,1578.99,25-JUL-2013
AR,"RAM,HYDRAULIC",4320-01-253-7443,1,1401.62,25-JUL-2013
AR,"SCOOTER,MOTOR",2340-00-540-3900,2,0.00,25-JUL-2013
AR,"SEMITRAILER,VAN",2330-01-217-1478,1,42345.33,25-JUL-2013
AR,"SIGHT,REFLEX",1240-01-411-1265,45,14760.00,25-JUL-2013
AR,"SUPPRESSOR,SMALL ARMS WEAPON",1005-01-504-3277,15,9750.00,25-JUL-2013
AR,"TOOL KIT,ELECTRONIC SYSTEM",5180-01-195-0855,1,679.00,25-JUL-2013
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,25-APR-2013
AR,"POUCH,DUMP         ",8465-01-558-5130,20,312.40,24-SEP-2013
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,24-OCT-2011
AR,MULE,2340-DS-MUL-E000,1,0.00,24-JUL-2013
AR,"POUCH,SINGLE MAGAZINE",8465-01-558-5122,100,1487.00,24-JUL-2013
AR,"TRUCK,ARMORED",2320-01-074-7642,1,65070.00,24-JUL-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,24-FEB-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,24-APR-2012
AR,"TRUCK,UTILITY",2320-01-371-9584,1,59562.00,24-APR-2012
AR,"MOTORCYCLES, MOTOR SCOOTERS, AND BICYCLE",2340-DS-CYC-LES0,1,5000.00,23-MAY-2013
AR,"SEMITRAILER,VAN",2330-01-175-7379,1,27591.00,23-MAY-2013
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,23-JAN-2013
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,23-JAN-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,23-DEC-2011
AR,"TRAILER,CARGO",2330-01-387-5426,1,8960.00,22-OCT-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,22-MAY-2012
AR,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,21-MAY-2013
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,21-MAY-2012
AR,"KIT,CANVAS,TAN     ",2540-01-484-2632,1,635.99,21-MAR-2013
AR,"SEAT,VEHICULAR",2540-01-436-4175,2,335.22,21-MAR-2013
AR,"TRUCK,UTILITY",2320-01-456-1282,1,35000.00,21-MAR-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,21-JAN-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,21-FEB-2012
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,21-DEC-2011
AR,"LIGHT,UTILITY,VEHICULAR",6220-01-557-5838,5,12760.35,21-AUG-2013
AR,MISCELLANEOUS CONSTRUCTION MATERIALS,5680-DS-MIS-CCO1,5,0.00,21-AUG-2013
AR,SHEETS,7210-DS-SHE-ETS0,20,0.00,21-AUG-2013
AR,"TRUCK,UTILITY",2320-01-346-9317,1,55500.00,20-FEB-2013
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,20-APR-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,20-APR-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,20-APR-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,20-APR-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,20-APR-2012
AR,"MOUNT,NVG,1 HOLE   ",5855-01-523-8363,22,7521.80,19-SEP-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,19-OCT-2011
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,19-JUN-2012
AR,"FIRST AID KIT,GENERAL PURPOSE",6545-00-922-1200,21,1025.22,19-FEB-2013
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,19-FEB-2013
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,19-APR-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,19-APR-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,19-APR-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,18-NOV-2011
AR,"ALL TERRAIN VEHICLE, 4 WHEEL",2340-DS-ATV-4WHE,1,7309.98,18-JUN-2013
AR,"CART, MOTORIZED",2340-DS-CAR-T000,1,5700.00,18-JUN-2013
AR,"TRAILER,CARGO",2330-00-141-8050,1,8524.00,18-JUN-2013
AR,"TRUCK,CARGO",2320-00-892-5938,1,27290.00,18-JUN-2013
AR,"TRUCK,UTILITY",2320-01-107-7153,1,47069.00,18-JUN-2012
AR,"TRUCK,VAN",2320-01-090-7778,1,199007.00,17-JUN-2013
AR,"HANDLE,SOCKET WRENCH",5120-00-221-7957,1,27.77,17-JUL-2013
AR,"HEATER,FAN         ",4520-01-457-2790,1,840.68,17-JUL-2013
AR,LAPTOP COMPUTER,7021-DS-LAP-TOP2,1,0.00,17-JUL-2013
AR,LAPTOP COMPUTER,7021-DS-LAP-TOP2,2,0.00,17-JUL-2013
AR,LAPTOP COMPUTER,7021-DS-LAP-TOP2,3,0.00,17-JUL-2013
AR,VEHICLE BAG,2540-DS-BAG-0000,25,0.00,17-JUL-2013
AR,"WRENCH,BOX AND OPEN END,COMBINATION",5120-00-228-9505,1,3.16,17-JUL-2013
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,17-JUL-2012
AR,MK3MOD0            ,1385-01-456-9129,1,193058.00,17-JAN-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,17-FEB-2012
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,17-AUG-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,17-AUG-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,17-AUG-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,16-NOV-2012
AR,"TRUCK,CARGO",2320-01-206-4088,1,85946.00,16-JUL-2013
AR,"TRUCK,CARGO",2320-01-230-0307,1,67139.00,16-JUL-2013
AR,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,16-JUL-2013
AR,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,16-JAN-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,16-DEC-2011
AR,"GENERATOR SET,DIESEL ENGINE",6115-00-022-9656,1,0.00,16-AUG-2012
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,16-APR-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,16-APR-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,16-APR-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,16-APR-2012
AR,"ICE MAKING MACHINE,FLAKE",4110-01-477-7653,1,3138.25,15-OCT-2012
AR,"TRUCK,UTILITY",2320-01-107-7153,1,47069.00,15-MAY-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,15-MAY-2012
AR,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",1385-01-574-4707,1,10000.00,15-FEB-2013
AR,"TRUCK,UTILITY",2320-01-371-9583,1,60566.00,15-FEB-2013
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,15-DEC-2011
AR,"TRUCK,CARGO",2320-01-230-0307,1,67139.00,15-AUG-2013
AR,"FIELD PACK,LARGE,SET",8465-01-523-6276,10,2619.30,15-AUG-2012
AR,MODULAR SLEEP SYSTEM,8465-01-445-6274,4,1055.80,15-AUG-2012
AR,MODULAR SLEEP SYSTEM,8465-01-445-6274,8,2111.60,15-AUG-2012
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,15-AUG-2012
AR,"RESCUE AND TRANSPORT SYSTEM,PATIENT",6530-01-260-1222,1,615.03,15-AUG-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,15-AUG-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,15-AUG-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,15-AUG-2012
AR,"SHELTER HALF,TENT",8340-01-026-6096,10,800.70,15-AUG-2012
AR,"RADIO,GPS HANDHELD ",5820-01-524-5067,30,8696.10,14-MAY-2013
AR,"SIGHT,REFLEX",1240-01-411-1265,10,3280.00,14-MAR-2012
AR,"CHEST,AMMUNITION",8140-00-960-1699,2,22.20,14-FEB-2013
AR,"FIRST AID KIT,GENERAL PURPOSE",6545-00-922-1200,20,976.40,14-FEB-2013
AR,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",1385-01-574-4707,1,10000.00,14-FEB-2013
AR,GENERATOR,2920-DS-GEN-ERA0,7,5600.00,14-DEC-2012
AR,ASSAULT PACK       ,8465-01-524-5250,18,1625.04,14-AUG-2012
AR,BAGS AND SACKS,8105-DS-BAG-0001,20,1000.00,14-AUG-2012
AR,"OXIMETER,PULSE",6515-01-466-0971,6,3437.52,14-AUG-2012
AR,OXYGEN BAG         ,6515-01-472-4656,16,1119.04,14-AUG-2012
AR,"PATIENT WARMING SYSTEM,BAIR HUGGER",6530-01-463-6823,4,9051.08,14-AUG-2012
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,14-AUG-2012
AR,REFRIGERATOR,4110-DS-REF-RIG0,3,600.00,14-AUG-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,14-AUG-2012
AR,SPINEBOARD,6530-01-490-2487,1,306.06,14-AUG-2012
AR,"SPLINT SET,VACUUM SYSTEM,IMMOBILIZATION",6515-01-398-5455,1,976.78,14-AUG-2012
AR,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,13-OCT-2011
AR,ALTERNATOR,2920-DS-ALT-ERNA,1,150.00,13-NOV-2012
AR,RIFLEMAN SET       ,8465-01-525-0578,50,16874.50,13-MAR-2013
AR,REFRIGERATOR,4110-DS-REF-RIG0,2,900.00,13-JUN-2013
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,13-JUN-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,13-FEB-2012
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,13-DEC-2011
AR,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,13-DEC-2011
AR,"GRADER,ROAD,MOTORIZED,ARMORED",3805-01-573-6518,1,67724.00,12-JUN-2013
AR,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,12-JUN-2013
AR,"SIGHT,REFLEX",1240-01-411-1265,25,8200.00,12-APR-2012
AR,"TRUCK,UTILITY",2320-01-128-9551,1,47989.00,12-APR-2012
AR,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",1080-01-457-2956,1,1445.00,11-JUN-2013
AR,MODULAR SLEEP SYSTEM,8465-01-445-6274,12,3167.40,11-JUN-2013
AR,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,11-JUN-2013
AR,"TRACTOR,FULL TRACKED,LOW SPEED",2410-01-223-7261,1,90375.00,11-FEB-2013
AR,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",1385-01-574-4707,1,10000.00,11-DEC-2012
AR,"DETENT,SAFETY      ",1005-00-992-6667,15,2.10,10-SEP-2013
AR,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",6115-00-394-9577,1,20039.00,10-SEP-2013
AR,"ILLUMINATOR,INFRARED",5855-01-533-0555,10,18000.00,10-SEP-2013
AR,"PIN,FIRING",1005-00-017-9547,20,92.80,10-SEP-2013
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,10-NOV-2011
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,10-MAY-2012
AR,"LIGHT KIT,WEAPONS  ",6230-01-588-8427,16,7136.48,10-JAN-2013
AR,"READER,FINGERPRINT ",7025-01-504-9303,12,0.00,10-JAN-2012
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,10-DEC-2011
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,10-DEC-2011
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,10-DEC-2011
AR,"TRAILER,CARGO",2330-00-141-8050,1,8524.00,09-MAY-2013
AR,"ADAPTER RAIL,WEAPON MOUNTED,M4",1005-01-452-3527,5,341.75,09-MAY-2012
AR,"SIGHT,REAR",1005-01-461-0328,1,105.50,09-MAY-2012
AR,"SIGHT,REAR",1005-01-484-8000,1,56.62,09-MAY-2012
AR,TRUCK TRACTOR,2320-01-028-4397,1,74288.00,09-JUL-2013
AR,"TRUCK,LIFT,FORK",3930-01-223-0297,1,23410.00,09-JUL-2013
AR,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,09-JUL-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,09-FEB-2012
AR,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,09-FEB-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,09-DEC-2011
AR,"CHEST,AMMUNITION",8140-00-960-1699,10,111.00,08-NOV-2012
AR,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,08-NOV-2011
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,08-MAY-2013
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,08-MAY-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,08-MAY-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,08-MAY-2012
AR,"TRACTOR,FULL TRACKED,LOW SPEED",2410-01-223-7261,1,90375.00,08-MAR-2013
AR,"TRUCK,VAN",2320-01-230-0300,1,111395.00,08-AUG-2013
AR,"FIRST AID KIT,GENERAL PURPOSE",6545-00-922-1200,25,1220.50,07-MAR-2013
AR,"HELMET,SAFETY",8415-00-935-3140,3,25.23,07-MAR-2013
AR,"MEDICAL EQUIPMENT SET,TRAUMA,FIELD",6545-01-228-1887,1,11465.67,07-MAR-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,07-MAR-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,07-JUN-2013
AR,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,07-JAN-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,07-DEC-2012
AR,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,07-DEC-2011
AR,"CAMERA, DIGITAL",6720-DS-DIG-ITA0,1,0.00,07-AUG-2013
AR,"SEMITRAILER,LOW BED",2330-01-239-9214,1,28253.93,07-AUG-2013
AR,LIGHT BAR ASSEMBLY ,6220-01-586-4894,3,7346.22,06-OCT-2012
AR,"MAGAZINE,CARTRIDGE",1005-00-921-5004,21,195.51,06-OCT-2011
AR,"TRACTOR,FULL TRACKED,LOW SPEED",2410-00-185-9792,1,72325.00,06-FEB-2013
AR,"HELICOPTER,OBSERVATION",1520-00-169-7137,1,92290.00,06-FEB-2012
AR,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,06-FEB-2012
AR,DOCKING STATION    ,7050-01-534-1991,15,0.00,06-DEC-2012
AR,"TRUCK,MAINTENANCE",2320-01-563-7052,1,998775.00,05-SEP-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,39052.00,05-SEP-2013
AR,"TRUCK,UTILITY",2320-01-128-9551,1,47989.00,05-SEP-2013
AR,"GENERATOR SET,DIESEL ENGINE",6115-00-118-1243,1,16722.00,05-MAY-2013
AR,"GENERATOR SET,DIESEL ENGINE",6115-00-465-1044,1,8332.00,05-MAR-2013
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,05-MAR-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,05-JUN-2012
AR,"HAND UNIT,RADAR SET",6625-00-103-0381,2,21892.00,05-JUL-2012
AR,"CLEANER,STEAM,PRESSURE JET",4940-00-186-0027,1,5476.00,05-DEC-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,05-DEC-2011
AR,"SHIPPING AND STORAGE CONTAINER,BOMB DISPENSER",8140-01-077-7337,20,4600.00,05-APR-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,05-APR-2012
AR,"TRUCK,UTILITY",2320-01-371-9584,1,59562.00,05-APR-2012
AR,"TRUCK,UTILITY",2320-01-456-1282,1,35000.00,05-APR-2012
AR,RIFLEMAN SET       ,8465-01-525-0578,30,10124.70,04-SEP-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,04-OCT-2011
AR,"MICROPHONE,CAPACITOR",5965-01-516-1236,4,275.00,04-JAN-2012
AR,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,04-JAN-2012
AR,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,04-APR-2013
AR,"SIGHT,REFLEX",1240-01-411-1265,25,8200.00,03-OCT-2011
AR,"TRUCK,UTILITY",2320-01-380-8604,1,72953.00,03-MAY-2013
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,03-FEB-2012
AR,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,03-DEC-2012
